LAT,LON,01.01.2010,02.01.2010,03.01.2010,04.01.2010,05.01.2010,06.01.2010,07.01.2010,08.01.2010,09.01.2010,10.01.2010,11.01.2010,12.01.2010,13.01.2010,14.01.2010,15.01.2010,16.01.2010,17.01.2010,18.01.2010,19.01.2010,20.01.2010,21.01.2010,22.01.2010,23.01.2010,24.01.2010,25.01.2010,26.01.2010,27.01.2010,28.01.2010,29.01.2010,30.01.2010,31.01.2010
54.5,39.5,3.528032,5.336273,5.985955,3.60386,3.459985,3.756236,7.583209,4.802104,2.852702,2.798693,1.011989,2.240325,2.691894,1.703925,1.337345,1.70795,1.867929,1.097063,2.340267,4.040182,4.619113,4.076433,3.060411,2.482712,2.125553,2.647965,1.559221,2.136696,4.844514,2.357958,5.36926
54.5,40,3.76622,5.324094,6.060175,3.519706,3.385277,3.640976,7.462798,4.905921,2.844892,2.602603,1.032193,2.34088,2.664703,1.780342,1.349658,1.744801,1.922824,1.0607,2.376727,3.981112,4.510253,4.049447,2.968128,2.289275,2.181205,2.729878,1.525383,1.713793,4.654615,2.449757,5.261366
54.5,40.5,4.011707,5.314696,6.134764,3.439663,3.319872,3.529436,7.342886,5.027853,2.859055,2.42961,1.180485,2.445572,2.653051,1.858441,1.370155,1.797186,1.984854,1.109126,2.418558,3.923005,4.406252,4.025323,2.876302,2.100385,2.28482,2.823,1.599635,1.361143,4.466711,2.564522,5.154348
54.5,41,4.211237,5.268621,6.17094,3.403713,3.304493,3.458819,7.237094,5.235362,2.915409,2.242899,1.30205,2.578719,2.675492,1.899204,1.302069,1.843029,2.047605,1.172346,2.408557,3.918546,4.316323,3.963871,2.804631,1.780371,2.444437,2.713379,1.659489,1.070613,4.21652,2.566623,5.044032
54.5,41.5,4.415423,5.229757,6.20842,3.370118,3.296562,3.390801,7.132057,5.458863,2.989321,2.094198,1.518043,2.713741,2.711471,1.945422,1.278888,1.892845,2.114625,1.261324,2.399076,3.914212,4.227332,3.904246,2.733276,1.51555,2.646525,2.623959,1.73753,1.01814,3.967852,2.592274,4.935104
54.5,42,4.550127,5.230474,6.481896,3.3481,3.280126,3.347041,7.157727,5.823334,3.071034,2.058918,1.772148,2.953478,2.89813,2.008802,1.221308,1.892038,2.209532,1.412319,2.435262,3.991745,4.234991,3.923923,2.601661,1.290684,2.916902,2.407611,1.382521,0.8041245,3.801748,2.768323,4.886516
54.5,42.5,4.687704,5.25795,6.835601,3.333874,3.259921,3.316295,7.227775,6.243415,3.172081,2.090615,2.047736,3.232233,3.142347,2.092745,1.187595,1.87418,2.326352,1.601107,2.487523,4.096943,4.274926,3.971451,2.451569,1.231594,3.217828,2.718638,0.8870162,0.5511067,3.666995,3.082316,4.858571
54.5,43,4.405254,5.028216,6.761306,3.377697,3.177997,3.243618,7.033031,6.491271,3.242042,2.108142,2.278447,3.462841,3.306196,2.180266,1.223245,1.930126,2.404587,1.728263,2.529218,4.100167,4.230245,3.977108,2.37972,1.322229,3.408485,3.276688,0.4215491,0.4402086,3.473667,3.323469,4.692735
54.5,43.5,3.760086,4.56719,6.261766,3.485186,3.035869,3.129707,6.574344,6.573438,3.277164,2.122337,2.461768,3.644994,3.385341,2.261943,1.28757,2.061408,2.448637,1.796153,2.560463,4.00156,4.10235,3.939652,2.385943,1.325521,3.490707,3.809087,0.8520852,0.8822412,3.215722,3.49685,4.38886
54.5,44,3.114437,4.195583,5.74495,3.633967,2.929212,3.039418,6.203783,6.724845,3.35411,2.200812,2.647108,3.854182,3.522278,2.390259,1.372382,2.163156,2.538656,1.895813,2.581008,3.941126,4.013273,3.928954,2.387207,1.359271,3.600249,4.32684,1.632185,1.440766,3.014439,3.69048,4.12729
54.5,44.5,2.521869,4.006704,5.20837,3.889828,2.923101,3.005651,6.093213,7.052346,3.52832,2.364086,2.825907,4.134945,3.824751,2.632442,1.463986,2.184426,2.732589,2.048759,2.567132,3.993812,4.035594,3.994586,2.375246,1.412509,3.762735,4.685503,2.190813,1.81572,2.975239,3.927583,3.993771
54.5,45,2.968033,3.996566,4.901889,4.163262,2.924842,2.98257,5.98563,7.405094,3.718394,2.569204,3.007953,4.417905,4.129569,2.897445,1.582006,2.223366,2.949006,2.206583,2.555347,4.048788,4.061171,4.060164,2.36891,1.489643,3.927716,5.054857,2.760539,2.212901,2.942954,4.2515,3.870863
54,-27,8.26814,11.25397,10.11096,9.43951,8.18424,5.585088,8.89179,15.2922,14.1936,17.29106,16.85695,9.049387,7.95746,9.493739,10.13644,13.10429,9.420464,14.82364,13.4296,9.479554,11.95677,14.62104,12.28786,16.05725,15.8906,11.28112,7.715796,8.207937,6.004247,5.7497,7.492409
54,-26.5,8.188792,11.14888,10.29823,9.523273,8.121495,5.244182,8.187627,14.93259,13.99587,16.94366,16.97069,9.021275,8.495625,9.650789,10.08767,13.37619,9.496689,15.31084,13.07338,9.745645,12.0351,14.41245,12.61147,15.86194,15.71546,11.52629,7.506396,8.655659,6.447549,6.291934,7.003553
54,-26,8.113863,11.00749,10.47088,9.555723,8.058148,4.964698,7.370831,14.5246,13.75033,16.4902,16.96072,9.020435,9.053923,9.819078,9.978255,13.62046,9.55008,15.67058,12.70286,10.14393,12.08288,14.05809,12.93304,15.56979,15.51434,11.66321,7.324998,9.049067,6.905912,6.743448,6.473465
54,-25.5,8.037865,10.85605,10.6539,9.538329,8.006328,4.750381,6.434551,14.07482,13.44299,16.00908,16.86558,8.847855,9.605012,10.0204,9.833154,13.86846,9.572571,15.84289,12.36413,10.49831,12.13117,13.643,13.21532,15.20132,15.27867,11.7126,7.162507,9.412751,7.380379,7.213877,5.998161
54,-25,7.946145,10.7127,10.8421,9.49231,7.958725,4.599328,5.336297,13.54778,13.03862,15.51263,16.64898,8.53212,10.098,10.2605,9.597533,14.1011,9.561277,15.84326,12.01993,10.70373,12.20815,13.16812,13.42146,14.74075,14.97897,11.636,6.975447,9.73051,7.815344,7.627258,5.620755
54,-24.5,7.876644,10.57798,11.03058,9.460758,7.951368,4.597745,4.210046,12.95694,12.63949,15.02157,16.45677,8.200968,10.58914,10.50184,9.3572,14.32386,9.58394,15.93621,11.6886,10.87008,12.25893,12.71336,13.72107,14.29167,14.67034,11.53411,6.831339,10.04017,8.266376,8.02451,5.275301
54,-24,7.884141,10.47325,11.24876,9.435302,7.993268,4.755846,3.166811,12.23924,12.30541,14.54346,16.31617,7.630125,10.92735,10.69048,9.252603,14.57088,9.691946,15.86512,11.5177,10.65832,12.21628,12.37244,13.88356,13.86135,14.37991,11.44826,6.743152,10.28627,8.762531,8.446268,4.913564
54,-23.5,7.908701,10.38443,11.48438,9.438302,8.088114,5.036884,2.806852,11.52211,12.00825,14.07466,16.19241,7.293685,11.29378,10.87781,9.444496,14.84611,9.822382,15.79506,11.64721,10.578,12.16649,12.07016,14.07022,13.44461,14.09969,11.36929,6.711624,10.52758,9.277474,8.87225,4.603869
54,-23,7.954563,10.33449,11.77433,9.478765,8.246766,5.328156,2.657565,10.72843,11.84506,13.63105,16.06738,7.432091,11.57741,10.97309,9.855365,15.10304,9.983392,15.56468,11.71584,10.81777,11.96349,11.83323,14.08127,13.02459,13.83602,11.25002,6.752608,10.80303,9.860458,9.246417,4.286193
54,-22.5,8.000325,10.29158,12.07351,9.529877,8.434355,5.639937,3.010935,9.902386,11.7108,13.1921,15.93837,8.533694,11.88301,11.08167,10.40553,15.38022,10.1772,15.29522,11.8823,11.50819,11.79989,11.64158,14.13171,12.62761,13.57617,11.11504,6.863868,11.12716,10.46477,9.60098,4.000526
54,-22,8.059886,10.22572,12.29095,9.474143,8.662418,5.956057,3.473821,8.986933,11.52722,12.77306,15.76375,9.967102,12.07038,11.17006,11.00861,15.60237,10.41623,15.07656,11.80071,12.2394,11.57548,11.469,14.22026,12.21929,13.30594,10.9568,6.984788,11.63237,10.96384,9.904628,3.786862
54,-21.5,8.139007,10.15711,12.47747,9.395216,8.916002,6.297407,4.072348,8.064594,11.32197,12.37555,15.58212,11.61209,12.18476,11.29259,11.60084,15.82175,10.70631,14.85527,11.82032,12.95641,11.70017,11.30339,14.36712,11.81726,13.03194,10.79246,7.122806,12.21229,11.4127,10.20075,3.624455
54,-21,8.232518,10.08453,12.67049,9.300532,9.162736,6.657913,4.891148,7.248215,11.08077,11.97991,15.35336,12.91778,12.22057,11.41086,11.81832,16.01837,10.97892,14.52739,11.8818,13.47426,11.88784,11.06136,14.3553,11.40339,12.74846,10.62697,7.286899,12.69,11.80374,10.40771,3.520656
54,-20.5,8.347284,10.00265,12.85697,9.197504,9.3906,7.014852,5.781833,6.607349,10.80673,11.58103,15.07237,13.92893,12.14767,11.51265,11.48533,16.16438,11.16296,14.05266,11.93122,13.7379,12.18147,10.70382,14.19526,10.96797,12.46137,10.44019,7.466776,12.93999,12.1397,10.54131,3.476603
54,-20,8.46979,9.908106,13.01666,9.096163,9.613268,7.365549,6.610976,6.117468,10.5415,11.19868,14.79074,14.69873,12.08234,11.60997,11.09865,16.28409,11.3504,13.56409,12.00106,13.9612,12.69511,10.3318,14.05856,10.54531,12.1727,10.24515,7.629133,13.08782,12.4418,10.65162,3.471505
54,-19.5,8.57869,9.767279,13.0783,8.982252,9.815884,7.691675,7.227395,5.813245,10.2757,10.8403,14.4252,14.4507,12.00517,11.61751,10.76964,16.30418,11.44047,13.09721,11.91483,13.94325,12.84217,9.877952,13.7923,10.06472,11.84995,10.01515,7.74477,12.97949,12.63092,10.62076,3.490738
54,-19,8.689137,9.634141,13.14668,8.884049,10.0314,8.021543,7.835831,5.595549,10.00045,10.49938,14.07394,14.17744,11.922,11.65003,11.95851,16.34048,11.55028,12.64495,11.99302,13.91401,13.16455,9.440649,13.5857,9.606967,11.5281,9.794033,7.879115,12.8999,12.81617,10.59945,3.536365
54,-18.5,8.770733,9.475393,13.23069,8.770905,10.27458,8.314006,8.338357,5.570134,9.661339,10.20355,13.74089,13.29156,11.77236,11.6964,12.47697,16.33337,11.73354,12.26817,12.11927,13.70124,13.32849,8.993464,13.33007,9.097504,11.22289,9.668857,8.029472,12.94427,12.99612,10.61766,3.6418
54,-18,8.846004,9.328627,13.31955,8.674685,10.53427,8.603513,8.824156,5.62252,9.315205,9.930435,13.4081,12.82936,11.63307,11.84902,13.01957,16.35228,11.95122,11.91601,12.36611,13.49474,13.6109,8.574085,13.10766,8.623015,10.92475,9.592833,8.21526,13.0365,13.17982,10.64165,3.765835
54,-17.5,8.769354,9.125196,13.28454,8.559252,10.75848,8.832062,9.136728,5.801968,8.93105,9.723657,13.08726,13.32399,11.47613,11.89628,13.15565,16.35086,12.10793,11.49554,12.34257,13.12961,13.76207,8.155106,12.67977,8.148698,10.60522,9.532578,8.304319,13.00185,13.37265,10.44828,3.88727
54,-17,8.652133,8.914557,13.21805,8.449666,10.97942,9.046055,9.412448,6.040606,8.535587,9.54373,12.77631,14.65225,11.33859,11.97786,13.46907,16.34074,12.24643,11.07042,12.4002,12.74079,13.92489,7.757572,12.20706,7.716363,10.27687,9.49579,8.393585,12.91059,13.56009,10.20994,4.014428
54,-16.5,8.470563,8.673236,13.17573,8.337906,11.21763,9.243187,9.673555,6.320208,8.119586,9.447579,12.53635,15.9953,11.12438,11.89811,13.77572,16.35843,12.32782,10.69176,12.51794,12.33573,14.06566,7.391965,11.65875,7.306574,9.957997,9.457736,8.502103,12.76322,13.71284,9.722475,4.259708
54,-16,8.221629,8.411103,13.16886,8.224144,11.45791,9.408542,9.898939,6.606414,7.683754,9.435984,12.36469,17.20503,10.84218,11.98884,13.95819,16.41631,12.35089,10.33578,12.73652,11.89828,14.18402,7.062171,11.01332,6.956393,9.647522,9.377958,8.592042,12.57491,13.85672,9.041676,4.66343
54,-15.5,7.917164,8.159268,13.11775,8.102528,11.67219,9.504573,10.08487,6.827981,7.253769,9.455142,12.18126,18.39052,10.53923,12.44469,14.0761,16.4401,12.35522,9.970016,13.05664,11.43763,14.29274,6.761308,10.3232,6.675198,9.318751,9.288365,8.732493,12.43923,13.89163,8.318611,5.100377
54,-15,7.498924,7.858952,12.90476,7.932887,11.78831,9.424635,10.11831,6.861984,6.816975,9.493114,11.9408,19.04696,10.15638,12.76999,13.90666,16.31511,12.25489,9.537654,13.34812,10.88607,14.2695,6.456604,9.498918,6.369524,8.939504,9.156429,8.842719,12.39034,13.6677,7.346616,5.534991
54,-14.5,7.106303,7.60772,12.68843,7.779621,11.90541,9.350655,10.12142,6.879121,6.389768,9.547095,11.71291,19.70343,9.803252,13.10224,13.85169,16.21107,12.17139,9.124682,13.70372,10.35238,14.30766,6.221816,8.663379,6.14974,8.578415,9.026614,8.956817,12.35615,13.45287,6.535064,6.006071
54,-14,6.686596,7.343519,12.49592,7.637308,12.08984,9.364879,9.957195,6.751349,6.012795,9.774207,11.61767,19.70934,9.368482,12.79848,13.9072,16.14235,12.19298,8.777628,13.77089,9.88846,14.34706,6.110682,7.706825,5.824184,8.350848,8.921822,9.08336,12.3956,13.24695,6.343321,6.537306
54,-13.5,6.323126,7.180801,12.31051,7.521105,12.28814,9.390706,9.788408,6.641748,5.676278,10.02491,11.53984,19.68756,8.980614,12.53733,14.07649,16.09759,12.23371,8.449697,14.01364,9.442067,14.44768,6.052637,6.745488,5.623455,8.165411,8.822416,9.227449,12.45512,13.06368,6.251176,7.118409
54,-13,5.930974,7.073514,12.02654,7.335339,12.31804,9.239904,9.328283,6.412756,5.365689,10.21725,11.44341,19.28804,8.581575,12.02641,13.98908,15.82605,12.15252,8.134201,14.01474,9.130713,14.43337,5.952602,5.889781,5.295187,8.182363,8.690625,9.273658,12.35711,12.77931,6.484736,7.491198
54,-12.5,5.578391,7.042888,11.70162,7.133737,12.27559,9.035453,8.801762,6.195309,5.078001,10.38164,11.32702,18.78122,8.221682,11.66183,13.85382,15.52349,12.0483,7.820363,14.08657,8.855857,14.39143,5.953345,5.081764,4.992217,8.267394,8.536447,9.286157,12.19362,12.44274,6.766717,7.805369
54,-12,5.176276,7.105547,11.45986,6.936425,12.31435,8.945383,8.138977,5.988151,4.896564,10.61719,11.39748,18.77815,7.810812,11.30802,13.76443,15.19927,12.03097,7.600153,14.13329,8.588205,14.44362,6.042596,4.24577,4.629354,8.165512,8.387786,9.350948,12.07562,12.28143,7.140163,8.108576
54,-11.5,4.762476,7.320482,11.32316,6.762148,12.48115,9.000005,7.424132,5.80122,4.842905,10.97042,11.64964,19.32478,7.42205,11.01969,13.7886,14.95987,12.10025,7.497732,14.31152,8.345935,14.63987,6.122316,3.428824,4.288418,7.982137,8.268967,9.467033,12.04566,12.29478,7.666471,8.449506
54,-11,4.35746,7.525509,11.10568,6.47262,12.49637,8.971753,6.589862,5.545508,4.827833,11.16051,11.76609,19.59478,6.975853,10.7117,13.66018,14.70309,12.0431,7.330545,14.30314,7.935515,14.56653,6.074199,2.764561,4.011451,7.739554,8.077412,9.495788,11.92935,12.27115,7.995315,8.689123
54,-10.5,3.837658,7.401613,10.56677,5.848998,11.99933,8.602452,5.485714,5.030971,4.700614,10.80694,11.39828,18.99511,6.389229,9.955995,13.0741,14.09137,11.5569,6.903341,13.5798,7.145629,13.79208,5.707572,2.306686,3.619405,7.20945,7.638277,9.224111,11.47932,11.96527,7.791809,8.549307
54,-10,3.39881,7.235363,9.915584,5.216948,11.39956,8.175819,4.520411,4.487288,4.567609,10.37051,10.9164,18.31687,6.067203,9.190238,12.5096,13.3803,10.97407,6.441393,12.90653,6.330124,12.99976,5.302786,1.926921,3.398789,6.658957,7.135766,8.896127,10.95817,11.5946,7.499556,8.330844
54,-9.5,2.510967,4.963134,6.869766,3.30562,7.801132,5.931664,2.693135,2.649625,3.020407,7.243797,7.579013,13.84384,4.389507,6.42165,10.00128,9.434765,8.06513,4.68827,9.984627,4.138698,10.16578,3.832929,1.465329,2.378533,4.232631,4.451258,7.084191,8.352036,9.245684,4.889244,5.790732
54,-9,2.421592,4.251008,5.861485,2.750836,6.61867,5.196735,2.350059,2.092345,2.60565,6.25025,6.485332,12.37102,4.145295,5.517349,9.232413,8.145229,7.108142,4.113845,9.061018,3.434957,9.271197,3.388083,1.568657,2.116452,3.467832,3.567365,6.482411,7.495938,8.464895,4.034523,4.961702
54,-8.5,2.362114,3.942882,4.886423,2.404371,5.502484,4.661742,2.210399,2.061817,2.31457,5.579714,5.578897,11.0317,3.962796,4.587793,8.329246,6.808695,6.278087,3.612531,8.298553,2.697419,8.22121,3.044949,1.749004,2.010295,2.863367,2.820603,5.963634,6.659153,7.471456,3.2918,4.277841
54,-8,2.503673,3.816027,4.26948,2.513063,4.833957,4.38976,2.212188,2.231618,2.277993,5.208082,4.998044,10.13138,3.990062,3.964868,7.749478,5.932832,5.723084,3.299326,7.814764,2.372511,7.537155,2.839862,1.992622,2.092378,2.537404,2.327625,5.634555,6.118079,6.808451,2.898507,3.920185
54,-7.5,2.71155,4.00641,3.986157,2.719841,4.835508,4.515974,2.112397,2.212275,2.513401,5.450493,4.870177,9.867234,4.170582,3.65783,7.911613,5.76045,5.58397,3.275674,7.685574,2.213296,7.430647,2.807526,2.130695,2.268722,2.390481,2.145777,5.695811,5.953474,6.821027,3.120897,4.177718
54,-7,2.983491,4.35868,3.862613,2.92476,5.172114,4.863036,2.166328,2.193926,2.853712,6.019259,4.97563,9.926061,4.420054,3.541613,8.500971,5.995609,5.675664,3.407322,7.732264,2.462575,7.697541,2.891522,2.262956,2.708962,2.314421,2.137026,5.967041,5.976227,7.167922,3.607205,4.714511
54,-6.5,3.332387,4.754608,3.947735,3.172689,5.610509,5.314517,2.372291,2.367022,3.232855,6.639055,5.273743,10.22359,4.784672,3.634634,9.122828,6.32624,5.878834,3.597494,7.928977,2.891116,8.108419,2.997118,2.47009,3.185,2.381604,2.216351,6.28503,6.144824,7.588008,4.065542,5.221538
54,-6,6.882087,8.554369,6.492292,5.640292,9.740611,9.658222,4.139575,5.105595,7.249962,11.82084,9.746274,14.76941,8.970323,6.144534,13.59459,9.356176,8.430248,5.277266,10.78163,7.803913,12.2746,4.020862,4.806436,6.011291,4.594795,3.493949,9.138037,8.703048,11.56975,7.490722,8.934375
54,-5.5,7.395576,9.075042,6.8112,5.977358,10.28626,10.27972,4.478597,5.554084,7.885773,12.54727,10.36839,15.28683,9.473017,6.475385,14.12176,9.733919,8.788951,5.51583,11.04745,8.489885,12.70082,4.195042,5.106428,6.375913,4.902312,3.576545,9.552895,9.070925,12.0649,7.970362,9.438483
54,-5,7.571441,9.35856,6.621302,6.044246,10.30061,10.47963,4.614641,5.992455,8.346124,12.95737,10.93858,15.00234,9.475365,6.66174,13.90679,9.825595,9.032454,5.648169,10.63202,9.216186,12.31948,4.472688,5.042411,6.382185,5.074847,3.363585,9.966584,9.344343,12.03146,8.132833,9.593695
54,-4.5,7.779329,9.666382,6.437798,6.116878,10.34431,10.70275,4.829471,6.456102,8.890354,13.37391,11.53272,14.73137,9.496431,6.963668,13.74054,10.11279,9.294041,5.810595,10.26894,9.965626,12.01607,4.995054,4.984845,6.391691,5.302152,3.196945,10.38351,9.623893,12.00255,8.302855,9.751784
54,-4,7.409705,9.104392,5.915921,5.783181,9.653445,10.22754,4.630057,6.203631,8.544345,12.84397,10.95827,14.02291,9.116187,6.48396,12.89673,9.757601,8.869066,5.651374,9.773665,9.587942,11.22866,4.951252,4.684184,5.961386,5.110722,2.807265,10.17777,9.438768,11.47847,8.05168,9.268694
54,-3.5,6.816458,8.180349,5.149567,5.303819,8.585339,9.441246,4.31117,5.79173,7.985,11.96903,10.02186,12.93686,8.532188,5.765608,11.59343,9.358768,8.172395,5.399931,9.051503,8.918614,10.03765,5.062626,4.253313,5.291706,4.833447,2.279105,9.817636,9.093501,10.64697,7.636431,8.485257
54,-3,5.441621,6.529953,3.805276,4.62357,6.817122,7.693696,3.696399,4.58426,6.500709,10.44908,8.66959,10.71368,7.182594,4.527387,9.721633,8.513853,6.962315,4.765805,7.528327,7.685801,8.469639,4.606839,3.72117,3.843951,3.987131,2.069344,8.497395,7.677181,8.811736,6.270014,6.686256
54,-2.5,4.231122,5.149875,3.11038,3.809828,5.417225,6.691706,3.465377,3.889374,5.725148,9.253008,6.773773,8.923864,5.672294,3.104416,7.938952,7.076254,5.982106,4.204633,6.355015,6.160062,6.773952,4.18327,3.395796,3.105392,3.313613,1.387603,7.60705,6.796682,7.538272,5.170192,5.314092
54,-2,3.827225,4.700915,2.912793,3.820084,4.811965,6.443651,3.769905,3.823571,5.780272,9.055667,6.097299,8.005575,4.986806,2.41803,7.098068,6.600426,5.523331,4.04485,5.680599,5.47561,5.845333,4.05935,3.394459,2.71483,3.093408,1.293321,7.361495,6.489473,7.304041,4.931189,4.811502
54,-1.5,3.867642,4.784149,3.047735,4.421888,4.561279,6.655751,4.512723,4.180672,6.444147,9.527271,6.093264,7.399982,4.670398,2.072224,6.67698,6.691617,5.298899,4.157045,5.172631,5.160667,5.159175,4.262425,3.617042,2.427188,3.121016,1.533612,7.505867,6.487466,7.734474,5.233626,4.772507
54,-1,3.937454,4.921918,3.263647,4.959043,4.425979,6.892745,5.161158,4.52465,7.057865,9.976867,6.166733,7.003784,4.544142,1.956031,6.460125,6.881742,5.189898,4.377942,4.854572,5.016027,4.707915,4.756744,3.819443,2.24207,3.217944,1.764717,7.682819,6.556875,8.159334,5.553056,4.852702
54,-0.5,3.996562,5.359625,3.569189,5.541131,4.621026,7.507687,5.759792,4.968608,7.872396,10.71847,6.759785,7.546499,5.381455,2.563693,7.042528,7.613835,5.48571,4.677195,5.084177,5.655422,5.199554,5.111377,4.023772,2.271727,3.60914,2.034966,8.203168,7.111109,8.920572,6.241056,5.528201
54,0,4.442206,7.491017,5.096772,8.342722,5.628671,10.45544,9.088432,7.631066,11.67641,14.15326,9.500776,10.05488,9.252191,5.41216,9.726686,11.04817,6.898283,6.082121,6.177916,8.633695,7.468763,8.082324,4.967579,2.855704,5.457423,3.322281,10.60749,9.72164,12.4776,9.580651,8.676336
54,0.5,3.711303,7.049705,5.160951,8.693192,5.278626,10.76394,9.479772,8.138822,12.32979,14.56173,9.665873,10.30899,10.07426,5.783092,9.598063,11.55932,7.176718,6.499859,6.301302,8.865467,7.626422,9.154804,3.443903,2.748664,5.769357,3.580694,11.04531,10.25067,12.45894,9.99577,9.25095
54,1,3.135998,6.811172,5.228732,9.060167,5.030252,11.07663,9.941844,8.692088,12.98432,14.97208,9.854711,10.58324,10.90083,6.198058,9.488255,12.15079,7.510943,6.923078,6.529265,9.102675,7.813648,10.72189,2.643503,3.251339,6.088561,3.852206,11.49009,10.78876,12.45874,10.44073,9.828727
54,1.5,2.938968,6.47756,5.294674,8.932505,4.830729,11.03758,9.446065,8.796267,13.35628,15.37111,9.931403,10.66798,11.40419,6.307376,9.37534,12.53403,7.542537,7.1019,6.630014,9.091699,8.111644,11.26099,2.318532,4.039599,6.225582,3.951159,11.71109,11.01121,11.85495,10.48386,10.10433
54,2,3.015944,6.427495,5.368751,8.666901,4.756534,10.91571,8.720572,8.76827,13.65063,15.7749,10.00067,10.70849,11.81648,6.345787,9.288441,12.94187,7.517592,7.219207,6.703329,9.020927,8.474018,11.50227,4.713897,5.056864,6.320471,4.007468,11.87851,11.14991,11.10587,10.41767,10.2983
54,2.5,3.277061,6.763154,5.442642,8.264261,4.766002,10.57484,7.770133,8.573815,13.84869,15.93365,10.02234,10.6423,12.11954,6.380831,9.101198,13.11574,7.408396,7.347637,6.768969,8.906282,8.590716,11.45876,6.934113,5.625033,6.416054,4.056139,11.90479,11.1639,10.36863,10.17882,10.34851
54,3,3.934265,7.120594,5.517734,7.74894,4.862195,10.04734,6.706855,8.25224,13.96227,15.87192,10.00038,10.47363,12.32028,6.411723,8.843201,13.07147,7.292804,7.503417,6.828475,8.749318,8.493876,11.14974,8.497601,5.73968,6.509761,4.111172,11.80576,11.06974,9.664565,9.797195,10.27301
54,3.5,4.646051,7.373946,5.626154,7.239155,5.069604,9.307072,5.903161,8.071489,14.23119,15.85636,10.09637,10.41529,12.56524,6.576056,8.611111,13.04213,7.069216,7.615552,6.941031,8.705203,8.489082,10.81212,9.61773,5.871461,6.670731,4.202011,11.80033,11.09687,9.095903,9.432022,10.22532
